Feature	Intercept_mean	host_sample_type[T.tumor]_mean	Intercept_std	host_sample_type[T.tumor]_std	Intercept_hdi	host_sample_type[T.tumor]_hdi
G000376705	-4.353519550150002	-1.4116444899749987	2.0432329441430084	3.246297126546522	(-7.76805, -0.278095)	(-7.3555, 5.04471)
G009857535	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001592265	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000155205	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003024525	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002091555	-11.280908869500026	2.767501681450007	3.1561905018248875	2.945776743691488	(-17.1366, -4.99156)	(-2.87729, 8.63275)
G002623085	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000262525	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G014837235	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G013387465	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000699505	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003611465	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G004614235	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000846365	-5.213015477899991	-2.234389364400004	1.7029879349605652	2.833619591874826	(-7.78659, -1.89396)	(-7.30035, 3.21869)
G001314995	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G007993815	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000378365	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001595965	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G009857605	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000156075	-12.57563520150001	3.428876155700001	2.1784569912019904	2.1171434600999777	(-16.9594, -9.19985)	(-0.580948, 7.13915)
G003024715	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002091615	-11.490672649900004	1.6360646561395027	3.6127285531488638	3.002281730494611	(-17.8199, -4.15612)	(-4.40816, 7.14968)
G000263675	-10.475702079999994	-3.3462127318450006	2.4718272831581034	3.8080669471979673	(-14.5243, -5.37246)	(-11.5018, 2.89317)
G002623105	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G013393325	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G014874165	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000720335	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003611475	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000848125	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001404635	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G004745455	-8.725181223599993	1.8392851603000024	4.237541556895407	3.9037188986296245	(-15.5997, -0.134742)	(-5.56651, 9.14959)
G000379045	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G007995065	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001595985	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G009858895	-4.160304546299999	0.2577536065149999	1.9824608640969812	3.0387477782350034	(-7.40069, -0.0620933)	(-5.34264, 6.17624)
G000156535	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002091775	-8.951837645000007	-5.291399752150007	0.42426952690737063	2.815412219640489	(-9.77216, -8.21368)	(-10.9905, -1.09418)
G003028855	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002623125	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000269965	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G015099595	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000723465	-9.679856594399999	1.6259945911121987	4.155376068055971	3.6181869002789973	(-17.3303, -2.05042)	(-5.54197, 8.47566)
G013408445	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003626515	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000891975	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001405615	-6.883257261249999	2.1917904184299983	4.012307726602963	3.9469591514419338	(-13.9394, 1.10716)	(-5.50012, 8.92568)
G004797125	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000381125	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G008000975	-9.833758644749997	1.5856732809099967	4.041514533855303	3.6443754237955788	(-16.1012, -1.62516)	(-6.34762, 8.24454)
G001598595	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G009932335	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002091815	-8.760391580000011	-2.1874296156550024	0.39031470155747794	1.2062921941685572	(-9.43898, -8.00883)	(-4.44616, -0.119446)
G000156615	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003030305	-4.353519550150002	-1.4116444899749987	2.0432329441430084	3.246297126546522	(-7.76805, -0.278095)	(-7.3555, 5.04471)
G000282995	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002623185	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G015351335	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000730485	-4.353519550150002	-1.4116444899749987	2.0432329441430084	3.246297126546522	(-7.76805, -0.278095)	(-7.3555, 5.04471)
G013408715	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003627155	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000897835	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001431565	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000381265	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G005403045	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G008033445	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001642025	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002116905	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G009938305	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000157935	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003030905	-8.725181223599993	1.8392851603000024	4.237541556895407	3.9037188986296245	(-15.5997, -0.134742)	(-5.56651, 9.14959)
G002623205	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000287215	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G015547255	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000730565	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G013409125	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000898815	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001431625	-10.189077667399996	-2.956182218715001	2.8493995760381865	3.711766270069234	(-14.2744, -3.50107)	(-10.9719, 3.00214)
G003660105	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000382065	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001645105	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G005818875	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G008107625	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002135195	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000158035	-12.710563564999983	2.7093260881750068	2.2014993491049784	2.2406642855262144	(-17.6683, -9.35216)	(-1.38265, 6.91986)
G003031105	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G010120595	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002735225	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000296405	-6.68773318314999	2.6478246961864995	3.410905387329985	3.385890639143251	(-12.5024, -0.380786)	(-3.51977, 9.1672)
G015557635	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000730605	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G013410775	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001431665	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000899375	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003664645	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000382445	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001646745	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G005845345	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G008326345	-11.490672649900004	1.6360646561395027	3.6127285531488638	3.002281730494611	(-17.8199, -4.15612)	(-4.40816, 7.14968)
G002154655	-10.768400351999995	-3.679700687945	2.1530176188270165	3.4311703373091142	(-14.738, -8.41691)	(-10.4141, 2.31776)
G000159115	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003033105	-9.226225559999977	0.20022563303150018	0.4890377539871402	0.6777957829277446	(-10.2858, -8.42801)	(-1.02787, 1.49794)
G010509075	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000297075	-8.621012269999994	-1.4048865146999994	0.42330832304402816	0.9211986139513971	(-9.41463, -7.78895)	(-3.21084, 0.218503)
G002736145	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G015668785	-11.938236864500015	1.5253452592549992	3.196929993007331	2.9236021643166303	(-17.6262, -5.00139)	(-4.62877, 6.96482)
G000734955	-10.898710510759978	3.8541623893499923	3.087286349768462	2.8961463643687826	(-16.1903, -4.09734)	(-1.69759, 9.67883)
G013426955	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000899395	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001431675	-10.189077667399996	-2.956182218715001	2.8493995760381865	3.711766270069234	(-14.2744, -3.50107)	(-10.9719, 3.00214)
G003688935	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000392435	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001677885	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G005845365	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G008329925	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002157145	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000159595	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003044275	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G010646905	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000297795	-6.357668234509999	2.5923751781749993	4.107951111247245	4.032374592559925	(-14.098, 1.08198)	(-4.67101, 10.1653)
G002741095	-10.189077667399996	-2.956182218715001	2.8493995760381865	3.711766270069234	(-14.2744, -3.50107)	(-10.9719, 3.00214)
G000735715	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G015669135	-12.184565252499988	1.6748221750140515	3.009981742143873	2.7391045047816123	(-18.1672, -5.8056)	(-3.22477, 7.27417)
G013426975	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001434005	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000899415	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003693265	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001679175	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000400735	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G005876985	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G008572545	-11.950278627499976	1.6558977112400002	3.2389175819872573	2.945185439209883	(-18.2831, -5.50116)	(-3.87165, 7.3883)
G002157165	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G003046295	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G010669225	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000310225	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G002750975	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G016728645	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000741245	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G015707995	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G000900255	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G001439695	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
G013432195	-10.391960408915011	-1.2185029909599971	5.170278292257325	4.565479286058671	(-18.464, 0.516418)	(-9.34613, 7.78667)
