Feature	Intercept_mean	tumor_type[T.HCC]_mean	Intercept_std	tumor_type[T.HCC]_std	Intercept_hdi	tumor_type[T.HCC]_hdi
G001270065	-7.831748424999994	1.4540432269699972	1.2075256963670247	1.2652222165572335	(-10.012, -5.56098)	(-0.96392, 3.72745)
G002893965	-7.235799300000013	-0.0019922444585000116	0.9277074372463062	1.060560758085423	(-9.14571, -5.57992)	(-1.91742, 2.11746)
G017132755	-9.886970625500005	0.8234866035199998	2.956839519811652	2.930589705809427	(-15.844, -4.24302)	(-4.14825, 6.52045)
G000019945	-4.52216894675	-1.8067788373250016	1.5131408670781226	2.2556556443188023	(-6.98882, -1.54935)	(-5.87378, 2.27335)
G013892435	-9.525986032479993	-1.7961689434385029	4.904155049018429	4.5890247522969805	(-19.6225, -0.553388)	(-10.7095, 7.15273)
G004011805	-8.026163854999997	-0.18911940441600017	1.185877410511342	1.2992031442556133	(-10.2666, -5.9585)	(-2.50536, 2.23672)
G001645105	-8.024308844999991	0.3907007133909998	1.0421957247838889	1.109430343729722	(-10.0047, -6.27957)	(-1.47856, 2.55947)
G900107605	-8.033230124999985	0.5972360721250006	1.2388940482248412	1.3188996166095481	(-10.5095, -5.90972)	(-1.88949, 3.109)
G006742205	-8.02005435999999	0.2167117579349997	1.1875913736859531	1.2813843237851132	(-10.3275, -6.03315)	(-1.92069, 2.75056)
G009380165	-6.2399346899999895	-0.8833209080531484	0.7199180620323424	0.9049597080934632	(-7.56687, -5.02695)	(-2.42279, 0.756015)
G000287215	-8.023437060000006	1.5926485716785028	1.112076670041842	1.1473537395273286	(-10.1851, -6.22366)	(-0.256802, 3.84437)
G002135195	-6.517120175000006	-0.3744352745745004	0.812416967952984	0.9820100101708119	(-8.05287, -5.09967)	(-2.19766, 1.41201)
G012530715	-6.65663530223	-0.9773129175375002	2.199787795331874	2.608706518771057	(-9.89854, -2.3087)	(-5.87382, 4.09308)
G003063455	-6.066839354999974	-0.23763588939499972	0.9739257714074181	1.1591497007312717	(-7.78269, -4.14792)	(-2.30105, 2.0732)
G000376705	-3.516482880000005	0.5723355616899993	0.20772226344257289	0.23633357400276822	(-3.87345, -3.12169)	(0.0590875, 0.952931)
G904846345	-7.785640910000006	0.9557525638450013	1.2591231628478097	1.4086411501279577	(-10.2005, -5.52817)	(-1.65866, 3.5076)
